transaction_id,user_id,merchant_id,amount,timestamp,description,device_id,ip_address,location,session_duration,authentication_attempts,receiver_account_age,receiver_transaction_history,transaction_amount_vs_sender_history,geographic_disparity,transaction_time_of_day,merchant_category_code,session_source,url_referrer,time_between_link_click_and_transaction,unusual_device_flag,unusual_ip_flag,unusual_location_flag,dns_lookup_age,recent_app_installs,input_timing_consistency,app_switching_frequency,keyboard_input_speed,input_pause_patterns,permissions_granted,screen_active_time,geographic_location_vs_ip,background_data_usage,recognized_screen_sharing_apps,authentication_attempt_count,time_between_otp_generation_and_input,pin_entry_method,pin_entry_speed,unusual_transaction_amount_flag,otp_request_frequency,otp_request_device_consistency,transaction_velocity,failed_transaction_count,authorization_method,transaction_type,request_description,request_description_keywords,request_amount_roundness,request_frequency,request_acceptance_rate,time_to_respond_to_request,time_pressure_indicators,requester_account_age,relationship_to_requester,upi_handle_age,handle_similarity_score,handle_contains_official_terms,handle_typo_analysis,handle_transaction_history,business_name_match,social_media_presence,handle_registration_pattern,handle_to_description_consistency,handle_verification_status,is_fraud
d2a04b8d-a6c5-434f-ba07-0036f2e019ec,franklinrobert,b2012420-9ec9-459b-9920-3732496adb2d,43771.9555,32:08.5,Payment to Flipkart_clone for premium products,576fa07f-b3c7-4542-b89a-62961e88a287,186.169.19.78,"(11.383131, 9.047573)",183,1,0,0,18.92521001,8546.482814,0,services,app,,0,0,0,0,0,[],0.927793432,0,1.407285011,0.161780404,[],209,8546.482814,0.439088169,[],1,0,manual,1.339710863,1,0,1,0,0,pin,payment,,[],1.000001017,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,recent,0,unverified,1
6cc82a6c-5785-4c6e-b4f2-ffddc78c4822,brittany35,dd43140b-2c84-4fba-8b57-7bea0eb8b60c,2645.514554,30:35.8,Payment to Russo-Wright for products,c22f4116-ea95-4c57-a417-7d84e0fb19e5,202.86.172.217,"(60.305033, 43.756808)",291,1,24,86,1.136353411,18793.70299,1,services,app,,0,0,0,0,0,[],0.918328439,2,1.013549032,0.093573632,[],386,18793.70299,0.499224595,[],1,0,manual,1.948441203,0,0,1,0,0,pin,payment,,[],1.000183498,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
4789e10b-3747-458d-8abd-c24944e6d93f,anitafrederick,6b44d53d-0d56-4997-a254-c7a59d288ee3,1876.256268,10:11.5,Payment to Arias-Parker for services,45680c2e-1ec5-48eb-b531-04de2f79c8b5,188.4.199.103,"(-75.99171, 146.750031)",164,1,229,35,0.506513841,4024.903539,17,entertainment,app,,0,0,0,0,0,[],0.875334968,0,1.21138405,0.060059578,[],291,4024.903539,0.178876192,[],1,0,manual,1.09862495,0,0,1,0,0,pin,payment,,[],0.999863415,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
d62d762e-6d90-48db-8dc2-d033a13b11c4,meganperry,769c0445-644c-49c3-b23a-0942d5f8c0f3,6746.925689,17:25.7,"Payment to Wright, Rodriguez and Richards for products",3ec80afe-b17c-44ba-a655-3c335cbee2e6,98.36.197.34,"(-64.998941, 150.78928)",135,1,11,75,1.399696124,12560.61546,23,utilities,app,,0,0,0,0,0,[],0.834966975,1,1.362006768,0.123977148,[],573,12560.61546,0.489664103,[],1,0,manual,0.56655094,0,0,1,0,0,pin,payment,,[],1.000011014,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
2faef30f-c34a-4c52-8484-493a4e6d431d,mccoytiffany,815389fa-ef77-4a7f-b04a-9b3625a060d4,7815.87557,48:46.2,Payment to Williams Ltd for bill,12b5e832-b18f-499a-96a5-ff15afcc841e,177.155.90.38,"(-12.453192, -52.05835)",124,1,345,75,1.72524836,4567.343629,14,retail,app,,0,0,0,0,0,[],0.964451689,2,1.095190483,0.125422592,[],256,4567.343629,0.482184277,[],1,0,manual,1.017890664,0,0,1,0,0,pin,payment,,[],1.00001592,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
6a701488-5bc7-43cd-a3a2-dd6a0baf5a0a,bellmatthew,fac22701-180d-45d9-a87a-af47316b8f60,4219.509553,33:56.9,Payment to Stevens LLC for services,d876512e-5901-4bbd-9ec4-7676ed59c41b,169.173.167.161,"(-24.263685, -166.684706)",52,1,394,11,1.036755894,18505.9403,10,retail,app,,0,0,0,0,0,[],0.81412277,0,0.60169099,0.167738921,[],558,18505.9403,0.194357459,[],1,0,manual,1.918997467,0,0,1,0,0,pin,payment,,[],1.000116233,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
a516e8cf-7200-4cc7-951b-3fdde0e71091,garciakatherine,a0d24ede-f653-41c2-8475-29237c92531f,13588.51971,32:24.8,OTP authentication payment,6fd1bd43-b6a9-420f-926a-571ff9ce4ff8,97.113.45.192,"(55.7345095, -15.72891)",78,3,0,0,4.540382079,14939.88132,5,unknown,app,,0,1,0,0,0,[],0.715724364,3,0.160571307,0.093312571,[],148,15434.5698,0.24595292,[],5,11,pasted,0.150109439,1,3,0,4,3,otp,payment,,[],1.549322805,0,0.0,0,1,0,unknown,0,0.0,0,none,0,none,none,none,0,unverified,1
4e615773-9c53-4e36-af21-f1d5cc9df704,amanda35,ccd120ce-2ec7-4dba-9283-6bf350247a68,2412.999382,54:39.4,Payment to Harris LLC for bill,35f7cb26-5e12-429a-9816-a95b5153e80d,26.13.183.7,"(38.583907, 136.159007)",192,1,349,51,0.517575921,8438.492765,20,services,app,,0,0,0,0,0,[],0.869603413,2,1.175259819,0.187337613,[],500,8438.492765,0.090129779,[],1,0,manual,1.040020936,0,0,1,0,0,pin,payment,,[],1.000000256,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
3345158c-7af1-426c-ae5d-584b73d83428,shawn71,f321327e-e1ee-41ba-968f-a6a82864bc42,842.1668889,30:01.7,Payment to Carter PLC for bill,8be2efeb-c751-45fd-92ba-da56a83f241f,163.147.6.121,"(-82.3256885, 97.995628)",165,1,359,70,1.510388114,13449.50911,11,services,app,,0,0,0,0,0,[],0.811235444,1,1.29481135,0.098482278,[],458,13449.50911,0.275613121,[],1,0,manual,0.820558869,0,0,1,0,0,pin,payment,,[],0.999801834,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
b5ce8bf2-2ae9-4b69-a84c-55e84a40aa7e,piercedawn,bece311e-2378-4fa0-aa0c-16ff5f366de1,6134.701419,22:10.5,"Payment to Morris, Bishop and Ramirez for services",6dc4ed61-f6e6-4fb3-91a8-7d9304fc05c7,70.135.167.54,"(-32.757638, 14.814151)",206,1,239,100,2.703406459,2360.050294,18,retail,app,,0,0,0,0,0,[],0.83652362,2,0.588550741,0.034806383,[],563,2360.050294,0.314410633,[],1,0,manual,0.625888331,0,0,1,0,0,pin,payment,,[],1.000048671,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
2d68810f-e5f4-4c2e-a532-6d5bba860bcb,jamesmary,a5c98ca7-7051-490f-8dfb-0e020d0634d2,1365.690964,42:21.8,Payment to Davis and Sons for bill,8da05e88-d468-41fc-beb6-3e76d7d4858c,17.180.150.58,"(-31.6378775, -43.737102)",148,1,48,5,0.593004297,5471.928363,23,food,app,,0,0,0,0,0,[],0.815407393,0,1.384323486,0.178680885,[],226,5471.928363,0.211250868,[],1,0,manual,1.58959182,0,0,1,0,0,pin,payment,,[],1.000226285,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
f7f7d135-d9b8-4a42-ad46-0301677b8872,bullockbryan,611ebdf1-5fbe-4c5e-b605-46721efdc34d,3534.007151,56:28.5,"Payment to Watkins, Ingram and Williams for services",aee27ecc-46e9-4f12-bc85-a8c372ddf8be,123.61.227.246,"(-76.9806225, -66.740763)",110,1,205,43,1.221323032,13005.73527,23,entertainment,app,,0,0,0,0,0,[],0.963748713,1,1.237895523,0.178961144,[],532,13005.73527,0.389049678,[],1,0,manual,1.524941066,0,0,1,0,0,pin,payment,,[],0.999997977,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
bb17cecc-ccda-45bf-b7c6-48e6c4ac37be,vschwartz,6b44d53d-0d56-4997-a254-c7a59d288ee3,3141.377189,30:10.2,Payment to Arias-Parker for services,0e8e7405-d8ec-4ce5-ab01-ac60a407da34,144.197.17.167,"(49.9449165, -98.401347)",166,1,139,27,0.632801835,4980.223545,19,entertainment,app,,0,0,0,0,0,[],0.975954463,1,1.039597931,0.0559414,[],278,4980.223545,0.001293002,[],1,0,manual,1.344825642,0,0,1,0,0,pin,payment,,[],0.999879929,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
219cb089-e5e9-47b8-babf-254cfd6841e2,ortegamichael,08935536-5fb0-4e5d-955d-f4dfe6f02b23,2337.51755,07:44.2,Payment to Trujillo-Johnson for bill,b8e4c4dd-a7d7-4a44-b97a-9de3cce0834a,148.197.208.1,"(-57.1736025, 66.161374)",107,1,69,89,0.881230573,8067.131946,5,services,app,,0,0,0,0,0,[],0.92666524,0,1.244366099,0.139976569,[],534,8067.131946,0.141269323,[],1,0,manual,1.308389653,0,0,1,0,0,pin,payment,,[],1.000206394,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
fbc17866-c4b5-44ec-afbe-10a97e5f7dcd,kimgarrison,8df54b4a-8725-4f67-98c9-6fe41aad8b67,2966.544278,06:12.7,Payment to Kennedy-Wallace for products,a2b23bec-9d7b-47cc-864a-c971609cd4fa,46.136.33.107,"(85.421417, -162.574738)",92,1,195,20,0.794264993,17224.617,22,retail,app,,0,0,0,0,0,[],0.99563003,0,0.871625576,0.033778575,[],128,17224.617,0.14605939,[],1,0,manual,1.871327917,0,0,1,0,0,pin,payment,,[],1.000153621,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
16f631bc-4672-4ab7-bed7-49e20a500552,smithannette,5a9a01e2-11a0-43e0-960e-05c3c00b0066,3546.027822,40:59.6,"Payment to Bauer, Caldwell and _clone",c064dadc-6cfa-432f-933f-9c01f6d9652f,119.35.162.246,"(9.7352565, 49.398379)",119,1,0,5,1.033488383,7247.729949,4,services,app,,0,0,0,0,0,[],0.979024054,0,1.183885496,0.076897014,[],333,7247.729949,0.336689688,[],1,0,manual,1.945986875,1,0,1,0,0,pin,payment,,[],0.999992154,0,0.0,0,0,0,unknown,0,0.6,0,typo_squatting,5,"Bauer, Caldwell and Banks",none,recent,1,unverified,1
8808d24c-3222-41a4-9440-180c75f32102,kreynolds,76d76665-de7a-497a-a4a8-88154d2718bd,1966.902349,20:59.8,"Payment to Stephens, Crosby and Key for bill",8e731695-8441-477c-a254-4dd3ce3048fe,112.111.221.70,"(-37.938967, 18.948029)",57,1,59,78,0.666491882,5123.253454,23,food,app,,0,0,0,0,0,[],0.951585457,0,0.966060626,0.08975114,[],271,5123.253454,0.058432183,[],1,0,manual,0.894256033,0,0,1,0,0,pin,payment,,[],1.000049647,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
fcf22d6a-42fa-4d0f-9884-7524b389e6ef,timothy62,931e3ae7-9c67-40f5-bddc-a87273444a56,1071.603372,11:43.3,"Payment to Wallace, Powell and Smith for products",ab7dcf6f-1a3f-461d-8571-82a487482105,40.232.85.63,"(10.8054005, 144.201061)",45,1,144,27,0.87836549,10684.78937,14,utilities,app,,0,0,0,0,0,[],0.910682056,2,1.201764897,0.183050416,[],381,10684.78937,0.360184093,[],1,0,manual,1.561803147,0,0,1,0,0,pin,payment,,[],1.000370126,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
eab097bc-6192-491c-b003-2192acb191c7,swhite,70e398b6-4811-4e5c-9e25-ee30643ae0f9,3788.060328,39:21.9,Payment to Smith and Sons for services,95b99906-a289-4641-a110-caba2db5fb90,42.82.173.85,"(26.9801965, 16.687965)",54,1,130,11,11.81714954,8597.484169,22,food,app,,0,0,0,0,0,[],0.909482364,0,0.53302662,0.119159153,[],359,8597.484169,0.27013698,[],1,0,manual,1.645604008,0,0,1,0,0,pin,payment,,[],0.999984074,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
f21da268-c26d-4017-896e-0466035f357b,qsanders,4ad7f6ce-1dc1-4116-bfc0-4f438e0adc41,5940.186427,51:01.6,Payment to Abbott-Green for products,dd723cdd-71fa-42c9-8ab3-3481e0fa3629,192.25.205.5,"(19.542957, -106.128827)",204,1,34,88,2.018265562,6653.01399,20,utilities,app,,0,0,0,0,0,[],0.822226184,1,1.390451135,0.032521274,[],543,6653.01399,0.10434365,[],1,0,manual,1.154669956,0,0,1,0,0,pin,payment,,[],0.999968616,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
5c056d64-bb69-4ffa-8348-62739eea7106,ashleypeterson,b14295f6-387b-4e85-963e-733a1d0596b7,4131.376826,03:49.4,Payment to Joseph LLC for services,bcfaaacb-4c71-4cfb-aa59-0daed1e39a5d,156.1.202.250,"(63.9101545, 158.111675)",152,1,318,84,1.317760496,10625.31821,10,entertainment,app,,0,0,0,0,0,[],0.890139116,1,1.114719048,0.127113177,[],545,10625.31821,0.141744503,[],1,0,manual,1.868450529,0,0,1,0,0,pin,payment,,[],0.999908789,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
0faa45c3-1f34-4dc0-849a-9c0286f1627e,zbaker,ce26eb56-180b-47a9-9ae5-5d5d345df002,845.2522302,37:57.5,Payment to Morse-Cooper for bill,a793b96b-e275-4c92-9dd3-43e746e6c5c1,116.249.234.255,"(69.7993965, 142.938949)",30,1,352,15,1.194074912,12955.18255,16,entertainment,app,,0,0,0,0,0,[],0.861793101,2,0.91263626,0.190084345,[],477,12955.18255,0.470141099,[],1,0,manual,1.410968997,0,0,1,0,0,pin,payment,,[],0.999701592,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
411fd7fb-d4d2-4b30-9b6a-cc1ef0f80dbb,sherry70,f5b71f7c-3055-4a08-8141-6a6ef7623360,5239.419769,18:09.8,Payment to Cox-Lopez for bill,c38d0d99-7d0d-482a-b6da-70895e8646c3,221.42.48.49,"(73.571356, -107.200728)",212,1,318,36,1.755180985,11932.76268,15,utilities,app,,0,0,0,0,0,[],0.815737751,0,1.045860814,0.199473837,[],211,11932.76268,0.170073758,[],1,0,manual,0.947823726,0,0,1,0,0,pin,payment,,[],0.999919883,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
225702f4-9456-41fa-9ff5-a11043e3880d,briggsbradley,1d64ec61-17d4-47d8-bfdc-3b256690b787,3709.914663,56:53.6,"Payment to Silva, Prince and Smith for bill",38544465-c290-4edd-9d36-04e1987aede6,152.229.98.144,"(-26.538295, -76.470199)",224,1,76,67,1.199624927,8402.859933,9,entertainment,app,,0,0,0,0,0,[],0.896516475,2,0.668597616,0.191744803,[],431,8402.859933,0.00957937,[],1,0,manual,1.128408332,0,0,1,0,0,pin,payment,,[],1.000023003,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
c4ad9f77-47f0-4c81-951e-0bcc602decd5,elopez,f184a876-aa9b-4f15-b49b-bf88d26ef629,2756.893895,41:38.5,"Payment to Reyes, Lopez and Johnson for services",695d0e4c-b63b-444d-b189-e29f38fe530e,17.235.185.181,"(64.5449575, 105.077842)",142,1,49,35,1.528843829,17618.05509,8,entertainment,app,,0,0,0,0,0,[],0.85245557,0,0.965916136,0.158595027,[],333,17618.05509,0.179735746,[],1,0,manual,1.18956381,0,0,1,0,0,pin,payment,,[],1.000038487,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
c345853b-5e60-4fec-8eca-7373bee389ac,wlutz,1588cff3-42c5-4256-a632-c82880eaaf51,1345.594586,50:23.7,"Payment to Martinez, Lopez and Daniels for bill",a1507d16-3e5d-4234-bd23-0ad811546eb6,191.9.236.252,"(89.8997385, 127.945667)",212,1,221,61,0.723526829,16018.59303,7,services,app,,0,0,0,0,0,[],0.850742061,1,1.004784353,0.127439695,[],482,16018.59303,0.451216557,[],1,0,manual,0.769299123,0,0,1,0,0,pin,payment,,[],1.00030129,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
f1474148-20b1-41a4-9e46-7662977cccfd,jasmine41,8fdced64-04de-40c4-bc2a-b6b3cc887404,2440.513756,33:42.1,"Payment to Kim, Nguyen and Smith for services",022abc88-f3d7-47d5-8e27-c2406e6cf5df,33.56.42.79,"(-11.6918775, 112.346455)",183,1,195,34,0.589593568,8243.580374,3,retail,app,,0,0,0,0,0,[],0.870230422,1,0.682951212,0.174797434,[],294,8243.580374,0.032609441,[],1,0,manual,0.970081625,0,0,1,0,0,pin,payment,,[],1.000199238,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
dd3fb13b-6bd5-40a8-a02b-041299b6fde9,jbrown,0cf4d382-4649-4387-af0e-7dfd47f9afcd,4516.558199,07:34.7,Payment to Waters-Tran for services,442411b6-7dd8-46be-8aef-dc8589cf202e,114.6.177.30,"(-89.1281635, -81.332162)",191,1,78,52,1.54764109,15453.95831,11,entertainment,app,,0,0,0,0,0,[],0.803095651,2,1.344160199,0.065146934,[],272,15453.95831,0.176873063,[],1,0,manual,1.117355371,0,0,1,0,0,pin,payment,,[],1.000097818,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
478fac69-c961-496b-9305-37cadb92b426,davidwilliams,b62d663b-a95f-4791-b2b6-b4de63442d45,970.2751215,13:42.8,Payment to Bradford LLC for services,c4638307-7a60-4063-ab7f-4f566c3cff40,214.123.120.216,"(77.5731775, 137.358957)",205,1,99,32,0.466084711,13672.25373,22,utilities,app,,0,0,0,0,0,[],0.866979064,1,1.279547771,0.180765796,[],189,13672.25373,0.024286722,[],1,0,manual,0.581946915,0,0,1,0,0,pin,payment,,[],0.99971645,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
c2448851-4ff9-49c6-9a30-a092898e7fa4,hryan,38f5a128-136e-4428-b98a-6b8fffc53943,3130.045053,09:39.1,"Payment to Jones, Rivera and Sawyer for bill",991aa3eb-9446-4b47-8208-c577272d3c0c,193.185.66.128,"(-67.680405, 88.835363)",296,1,591,82,1.117009791,4571.17444,12,utilities,app,,0,0,0,0,0,[],0.974063778,1,0.855971837,0.062752159,[],587,4571.17444,0.039054223,[],1,0,manual,1.617390016,0,0,1,0,0,pin,payment,,[],0.999985606,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
7e13e3f3-436f-48ae-9979-f3df701cb7f7,brentbuckley,6d9c8361-9fe2-4af2-ad65-c1cda697724f,5145.590689,47:08.9,"Payment to Crosby, Johnson and Smith for products",ec2b6697-e5e4-424a-91ee-2205783173ab,220.194.28.98,"(-34.136152, -169.162779)",141,1,6,87,1.615737372,11079.13683,18,services,app,,0,0,0,0,0,[],0.909281782,2,0.667338109,0.065766256,[],424,11079.13683,0.354864341,[],1,0,manual,1.02394842,0,0,1,0,0,pin,payment,,[],1.000079546,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
a334b6f1-e7b7-4c47-907e-8381887fd16a,garzaelizabeth,9ba14b34-dde9-403f-aeda-42246029e40f,2283.119998,55:28.4,Payment to Johnson Ltd for services,ba706f24-e5de-4a9e-9161-9989c61f0fc6,14.13.1.216,"(-46.2527355, 164.453466)",279,1,74,86,2.016019518,15710.48619,16,services,app,,0,0,0,0,0,[],0.994157179,2,0.784300668,0.046816495,[],364,15710.48619,0.352174866,[],1,0,manual,1.53604851,0,0,1,0,0,pin,payment,,[],0.999947441,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
6a213a54-38e3-4281-81fe-37c33ced7f03,maryscott,1556b566-e754-4020-8b30-2b61c9d49a46,2641.437315,36:14.1,"Payment to Lopez, Morales and Delacruz for products",ac89555e-b395-4a6b-8770-18fe8e09b803,145.104.210.184,"(-1.5575855, -28.352325)",191,1,92,42,3.223941553,4663.582408,0,services,app,,0,0,0,0,0,[],0.952911578,0,0.806879564,0.16017283,[],504,4663.582408,0.394483665,[],1,0,manual,0.626483182,0,0,1,0,0,pin,payment,,[],0.999834441,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
0728cb2e-ecc3-4b04-96cc-749c33ec817e,cooklauren,815389fa-ef77-4a7f-b04a-9b3625a060d4,3708.443507,43:27.4,Payment to Williams Ltd for services,faec6499-ea34-47d1-9c48-5c269c53d629,173.241.62.185,"(68.8789605, 42.329865)",68,1,202,37,15.88547859,8846.47622,14,retail,app,,0,0,0,0,0,[],0.981387392,1,1.395930988,0.112241768,[],152,8846.47622,0.434497179,[],1,0,manual,1.494567436,0,0,1,0,0,pin,payment,,[],0.999880406,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
21662132-4cd3-4fd5-9e7b-b04b06884ad0,shannonkhan,15afb175-914e-4895-a14b-874fa31b35ac,3119.145588,11:14.5,"Payment to Williams, Nguyen and Duffy for services",28139fca-ebf2-449d-9585-6ee3a21d3a0b,176.58.130.147,"(24.0914255, 57.469648)",189,1,115,25,2.460646457,3539.783783,1,services,app,,0,0,0,0,0,[],0.803393809,1,0.543396874,0.140089382,[],262,3539.783783,0.028870555,[],1,0,manual,1.143929871,0,0,1,0,0,pin,payment,,[],0.999953324,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
d51d65c8-fc5a-4820-a033-6e6c6cccee6f,ritawilliams,4196cc9b-667b-485b-9caa-14579f1b1cd5,3068.682237,27:31.8,Payment to Jimenez-Rodriguez for services,65deb0bc-9513-4915-b875-f1310c054ed2,165.58.17.161,"(22.9143075, 115.462268)",32,1,471,39,1.504025801,2133.081776,2,entertainment,app,,0,0,0,0,0,[],0.841215497,1,0.52446096,0.060556443,[],205,2133.081776,0.197476386,[],1,0,manual,0.806252117,0,0,1,0,0,pin,payment,,[],1.00010355,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
3b89d207-907e-4b2f-93a4-1d30eadfa3ce,ywang,a61b86f0-69aa-40ab-9bc3-4b6e5ffcabc3,3271.353419,36:23.7,Payment to Gutierrez LLC for products,af59b901-bbc9-4fda-a581-d42e12e39aad,69.121.223.207,"(-59.2189915, -115.222221)",168,1,66,10,7.804379821,10751.12435,1,retail,app,,0,0,0,0,0,[],0.860045439,2,1.428840785,0.122454295,[],555,10751.12435,0.307634135,[],1,0,manual,1.550187825,0,0,1,0,0,pin,payment,,[],0.999891966,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
1b359b99-c155-4ffd-a0f2-9a8a587192af,brandylang,079c8785-aa36-499c-a4a5-a484ad4328bc,3140.915527,00:57.5,Payment to Armstrong-Sweeney for bill,9d4a6fab-f0be-41be-bb08-eb1bd4aa4d98,223.126.101.200,"(49.402572, 36.906334)",153,1,408,93,0.94674682,8688.112017,20,entertainment,app,,0,0,0,0,0,[],0.861126685,1,0.510294492,0.026769087,[],453,8688.112017,0.460658952,[],1,0,manual,1.068539074,0,0,1,0,0,pin,payment,,[],1.000026894,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
bfcff36e-2b40-4a5d-8ac4-e58a078894b9,nicholasvaldez,b9327c0e-58f4-4154-bc9b-c8fccf5d604b,2366.650229,53:26.5,Payment to Hamilton Ltd for services,b8e424b2-4d3f-4bae-93e9-79158ffff741,210.22.14.248,"(-22.990958, -108.103481)",159,1,105,23,0.921330696,10671.82386,22,food,app,,0,0,0,0,0,[],0.846151407,1,1.27127086,0.041402532,[],396,10671.82386,0.448527291,[],1,0,manual,0.919551651,0,0,1,0,0,pin,payment,,[],1.000147792,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
c5e0302c-1978-441d-9341-a882e23e4ca1,dnoble,50b03def-5e06-40bb-8256-ceae8ab4978d,3845.061606,19:06.8,"Payment to Thomas, Kelly and Johnson for services",d09a65f7-edf7-4425-a773-1da91ce19dc7,151.191.217.39,"(-18.229913, -58.361069)",119,1,65,62,1.304872234,11691.48574,17,retail,app,,0,0,0,0,0,[],0.848229079,2,0.917866281,0.17926246,[],351,11691.48574,0.327461665,[],1,0,manual,0.586944527,0,0,1,0,0,pin,payment,,[],0.999983978,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
ed445b4b-e6e4-4384-bc01-1d55735c9509,joanmitchell,33eb0530-291c-49e9-a11d-70478b44eae1,3410.898036,25:06.7,Payment to Herring-Ward for products,c6e47d0c-20ee-4d2d-97cd-d1234d058289,114.28.170.5,"(59.9701825, -102.767929)",192,1,538,53,1.028568041,16308.71699,6,entertainment,app,,0,0,0,0,0,[],0.888028481,0,1.213468849,0.08411117,[],188,16308.71699,0.017156038,[],1,0,manual,0.908560602,0,0,1,0,0,pin,payment,,[],1.000029894,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
7843bae9-42cc-4018-a727-fdad1f2db18c,dylankirk,e69c22af-aa78-4977-b417-08b83d8bb38e,1331.237567,12:45.1,Payment to Brady-Collier for bill,6fe75bf3-a158-4119-81a2-09a33ec15781,179.189.228.187,"(6.522299, -113.753322)",238,1,123,37,0.887194006,9887.542103,15,food,app,,0,0,0,0,0,[],0.888155336,0,0.634260673,0.003980396,[],207,9887.542103,0.256948089,[],1,0,manual,0.634148084,0,0,1,0,0,pin,payment,,[],0.999821544,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
8f0195db-d5e5-4c0f-8f52-96246facb227,amberknight,05deab6d-dfcb-4d4f-be58-150ad02cba3b,3662.737736,32:14.8,Payment to Mooney and Sons for services,e5787f6a-4b48-497e-9de5-c591195e8b35,65.90.90.136,"(44.507858, -152.863686)",60,1,5,86,3.713240063,10778.95245,7,services,app,,0,0,0,0,0,[],0.936007994,2,0.545924276,0.103025332,[],372,10778.95245,0.363160433,[],1,0,manual,1.140759477,0,0,1,0,0,pin,payment,,[],1.000071603,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
845143fc-8d6b-47a7-b2c1-23040344e97c,jessicawatson,66f26193-1c2f-4fe1-9f03-a477f9eb9c67,3032.0553,28:01.1,Payment to Drake Ltd for bill,4332f278-d0b2-41cb-8d7e-a0280febd0b0,121.193.37.129,"(87.4453895, -82.657242)",138,1,487,100,1.18511054,11732.37909,5,retail,app,,0,0,0,0,0,[],0.933228225,1,1.447414244,0.030159278,[],552,11732.37909,0.417004287,[],1,0,manual,0.899734583,0,0,1,0,0,pin,payment,,[],0.999981762,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
f40789b0-1b85-4468-8783-6095537cd98c,williamthompson,fc780717-1ab1-484d-a87b-c5c7e124a242,3582.588027,45:46.5,Payment to Floyd Group for bill,4efd3d27-29c4-4811-b88c-1c46ad8856e6,85.67.19.88,"(-64.510024, 67.942282)",209,1,54,39,0.981066554,13474.93048,6,food,app,,0,0,0,0,0,[],0.817311272,0,1.424619316,0.074167257,[],143,13474.93048,0.291326991,[],1,0,manual,1.893928867,0,0,1,0,0,pin,payment,,[],1.000114993,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
